task_id	name	status	exit	realtime	peak_vmem
2083	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 61)	COMPLETED	0	5m 41s	984.7 MB
2084	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 61)	COMPLETED	0	5m 57s	1005.7 MB
2088	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 61)	COMPLETED	0	5m 39s	974.2 MB
2089	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 61)	COMPLETED	0	5m 45s	978.6 MB
2189	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 68)	COMPLETED	0	3.4s	751.7 MB
1606	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 35)	COMPLETED	0	2m 55s	809.3 MB
2368	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 78)	COMPLETED	0	2m 59s	965.7 MB
2085	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 61)	COMPLETED	0	6m 10s	1 GB
1190	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 22)	COMPLETED	0	3m 52s	2.2 GB
2380	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 78)	COMPLETED	0	3m 1s	969.6 MB
2279	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 72)	COMPLETED	0	3.5s	637.7 MB
2285	run_method (method: GCM_semi_supervised_oracle_oracle_1; grid row: 72)	COMPLETED	0	3.6s	640.1 MB
1858	run_method (method: MaxwayCRT_semi_supervised_LASSO_LASSO_6; grid row: 49)	COMPLETED	0	2m 38s	968.9 MB
1399	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 25)	COMPLETED	0	2m 22s	1.7 GB
2391	run_method (method: dCRT_semi_supervised_PLASSO_PLASSO_5; grid row: 77)	COMPLETED	0	6m 30s	1.1 GB
2394	run_method (method: GCM_semi_supervised_LASSO_LASSO_2; grid row: 77)	COMPLETED	0	6m 6s	970.8 MB
2395	run_method (method: GCM_semi_supervised_PLASSO_PLASSO_3; grid row: 77)	COMPLETED	0	6m 5s	1 GB
2396	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 77)	COMPLETED	0	6m 18s	1.1 GB
2402	run_method (method: dCRT_semi_supervised_LASSO_LASSO_4; grid row: 79)	COMPLETED	0	6m 26s	1.1 GB
